step,coral_val_wer,fleurs_val_wer,lillelyd_val_wer
2.0,,,0.4086522459983825
3.0,,,0.4086522459983825
4.0,,,0.4086522459983825
5.0,,,0.4086522459983825
6.0,,,0.4086522459983825
7.0,,,0.4069780707359314
8.0,,,0.4069780707359314
9.0,,,0.4069780707359314
10.0,,,0.4069780707359314
11.0,,,0.4069780707359314
12.0,,,0.406859815120697
13.0,,,0.406859815120697
14.0,,,0.406859815120697
15.0,,,0.406859815120697
16.0,,,0.406859815120697
17.0,,,0.3373058140277862
18.0,,,0.3373058140277862
19.0,,,0.3373058140277862
20.0,,,0.3373058140277862
21.0,,,0.3373058140277862
22.0,,,0.3597399294376373
23.0,,,0.3597399294376373
24.0,,,0.3597399294376373
25.0,,,0.3597399294376373
26.0,0.1599685698747635,0.1064201816916465,0.3597399294376373
27.0,,,0.3472145497798919
28.0,,,0.3472145497798919
29.0,,,0.3472145497798919
30.0,,,0.3472145497798919
31.0,,,0.3472145497798919
32.0,,,0.3676728308200836
33.0,,,0.3676728308200836
34.0,,,0.3676728308200836
35.0,,,0.3676728308200836
36.0,,,0.3676728308200836
37.0,,,0.3507790565490722
38.0,,,0.3507790565490722
39.0,,,0.3507790565490722
40.0,,,0.3507790565490722
41.0,,,0.3507790565490722
42.0,,,0.3736491501331329
43.0,,,0.3736491501331329
44.0,,,0.3736491501331329
45.0,,,0.3736491501331329
46.0,,,0.3736491501331329
47.0,,,0.269841581583023
48.0,,,0.269841581583023
49.0,,,0.269841581583023
50.0,,,0.269841581583023
51.0,,,0.269841581583023
52.0,,,0.3123267292976379
53.0,0.1659224331378936,0.1161628812551498,0.3123267292976379
54.0,,,0.3123267292976379
55.0,,,0.3123267292976379
56.0,,,0.3123267292976379
57.0,,,0.3097980916500091
58.0,,,0.3097980916500091
59.0,,,0.3097980916500091
60.0,,,0.3097980916500091
61.0,,,0.3097980916500091
62.0,,,0.3206688463687897
63.0,,,0.3206688463687897
64.0,,,0.3206688463687897
65.0,,,0.3206688463687897
66.0,,,0.3206688463687897
67.0,,,0.257330447435379
68.0,,,0.257330447435379
69.0,,,0.257330447435379
70.0,,,0.257330447435379
71.0,,,0.257330447435379
72.0,,,0.2841693162918091
73.0,,,0.2841693162918091
74.0,,,0.2841693162918091
75.0,,,0.2841693162918091
76.0,,,0.2841693162918091
77.0,,,0.2877839505672455
78.0,,,0.2877839505672455
79.0,,,0.2877839505672455
80.0,0.1673282086849212,0.1182862818241119,0.2877839505672455
81.0,,,0.2877839505672455
82.0,,,0.2535900771617889
83.0,,,0.2535900771617889
84.0,,,0.2535900771617889
85.0,,,0.2535900771617889
86.0,,,0.2535900771617889
87.0,,,0.2247629910707473
88.0,,,0.2247629910707473
89.0,,,0.2247629910707473
90.0,,,0.2247629910707473
91.0,,,0.2247629910707473
92.0,,,0.2699529230594635
93.0,,,0.2699529230594635
94.0,,,0.2699529230594635
95.0,,,0.2699529230594635
96.0,,,0.2699529230594635
97.0,,,0.2211362421512603
98.0,,,0.2211362421512603
99.0,,,0.2211362421512603
100.0,,,0.2211362421512603
101.0,,,0.2211362421512603
102.0,,,0.270596444606781
103.0,,,0.270596444606781
104.0,,,0.270596444606781
105.0,,,0.270596444606781
106.0,,,0.270596444606781
107.0,0.1706772446632385,0.1244066953659057,0.2231247276067733
108.0,,,0.2231247276067733
109.0,,,0.2231247276067733
110.0,,,0.2231247276067733
111.0,,,0.2231247276067733
112.0,,,0.1806216686964035
113.0,,,0.1806216686964035
114.0,,,0.1806216686964035
115.0,,,0.1806216686964035
116.0,,,0.1806216686964035
117.0,,,0.2134262919425964
118.0,,,0.2134262919425964
119.0,,,0.2134262919425964
120.0,,,0.2134262919425964
121.0,,,0.2134262919425964
122.0,,,0.247734323143959
123.0,,,0.247734323143959
124.0,,,0.247734323143959
125.0,,,0.247734323143959
126.0,,,0.247734323143959
127.0,,,0.2060621976852417
128.0,,,0.2060621976852417
129.0,,,0.2060621976852417
130.0,,,0.2060621976852417
131.0,,,0.2060621976852417
132.0,,,0.1580480486154556
133.0,,,0.1580480486154556
134.0,0.1677416712045669,0.1196602582931518,0.1580480486154556
135.0,,,0.1580480486154556
136.0,,,0.1580480486154556
137.0,,,0.1431896686553955
138.0,,,0.1431896686553955
139.0,,,0.1431896686553955
140.0,,,0.1431896686553955
141.0,,,0.1431896686553955
142.0,,,0.1903006434440612
143.0,,,0.1903006434440612
144.0,,,0.1903006434440612
145.0,,,0.1903006434440612
146.0,,,0.1903006434440612
147.0,,,0.1101897582411766
148.0,,,0.1101897582411766
149.0,,,0.1101897582411766
150.0,,,0.1101897582411766
151.0,,,0.1101897582411766
152.0,,,0.236711785197258
153.0,,,0.236711785197258
154.0,,,0.236711785197258
155.0,,,0.236711785197258
156.0,,,0.236711785197258
157.0,,,0.1708619594573974
158.0,,,0.1708619594573974
159.0,,,0.1708619594573974
160.0,,,0.1708619594573974
161.0,0.1693955212831497,0.1195353493094444,0.1708619594573974
162.0,,,0.1513972282409668
163.0,,,0.1513972282409668
164.0,,,0.1513972282409668
165.0,,,0.1513972282409668
166.0,,,0.1513972282409668
167.0,,,0.224692702293396
168.0,,,0.224692702293396
169.0,,,0.224692702293396
170.0,,,0.224692702293396
171.0,,,0.224692702293396
172.0,,,0.143576294183731
173.0,,,0.143576294183731
174.0,,,0.143576294183731
175.0,,,0.143576294183731
176.0,,,0.143576294183731
177.0,,,0.2505756914615631
178.0,,,0.2505756914615631
179.0,,,0.2505756914615631
180.0,,,0.2505756914615631
181.0,,,0.2505756914615631
182.0,,,0.1745220124721527
183.0,,,0.1745220124721527
184.0,,,0.1745220124721527
185.0,,,0.1745220124721527
186.0,,,0.1745220124721527
187.0,,,0.1268949210643768
188.0,0.1695609092712402,0.1221583783626556,0.1268949210643768
189.0,,,0.1268949210643768
190.0,,,0.1268949210643768
191.0,,,0.1268949210643768
192.0,,,0.1576788872480392
193.0,,,0.1576788872480392
194.0,,,0.1576788872480392
195.0,,,0.1576788872480392
196.0,,,0.1576788872480392
197.0,,,0.1421191543340683
198.0,,,0.1421191543340683
199.0,,,0.1421191543340683
200.0,,,0.1421191543340683
201.0,,,0.1421191543340683
202.0,,,0.1721577495336532
203.0,,,0.1721577495336532
204.0,,,0.1721577495336532
205.0,,,0.1721577495336532
206.0,,,0.1721577495336532
207.0,,,0.1316179931163787
208.0,,,0.1316179931163787
209.0,,,0.1316179931163787
210.0,,,0.1316179931163787
211.0,,,0.1316179931163787
212.0,,,0.1592656224966049
213.0,,,0.1592656224966049
214.0,,,0.1592656224966049
215.0,0.1699743717908859,0.122283287346363,0.1592656224966049
216.0,,,0.1592656224966049
217.0,,,0.168812096118927
218.0,,,0.168812096118927
219.0,,,0.168812096118927
220.0,,,0.168812096118927
221.0,,,0.168812096118927
222.0,,,0.1644974797964096
223.0,,,0.1644974797964096
224.0,,,0.1644974797964096
225.0,,,0.1644974797964096
226.0,,,0.1644974797964096
227.0,,,0.169648677110672
228.0,,,0.169648677110672
229.0,,,0.169648677110672
230.0,,,0.169648677110672
231.0,,,0.169648677110672
232.0,,,0.116218976676464
233.0,,,0.116218976676464
234.0,,,0.116218976676464
235.0,,,0.116218976676464
236.0,,,0.116218976676464
237.0,,,0.1902149468660354
238.0,,,0.1902149468660354
239.0,,,0.1902149468660354
240.0,,,0.1902149468660354
241.0,,,0.1902149468660354
242.0,0.1686926335096359,0.1212840378284454,0.1724294424057006
243.0,,,0.1724294424057006
244.0,,,0.1724294424057006
245.0,,,0.1724294424057006
246.0,,,0.1724294424057006
247.0,,,0.137881189584732
248.0,,,0.137881189584732
249.0,,,0.137881189584732
250.0,,,0.137881189584732
251.0,,,0.137881189584732
252.0,,,0.0943877920508384
253.0,,,0.0943877920508384
254.0,,,0.0943877920508384
255.0,,,0.0943877920508384
256.0,,,0.0943877920508384
257.0,,,0.164089173078537
258.0,,,0.164089173078537
259.0,,,0.164089173078537
260.0,,,0.164089173078537
261.0,,,0.164089173078537
262.0,,,0.2048082500696182
263.0,,,0.2048082500696182
264.0,,,0.2048082500696182
265.0,,,0.2048082500696182
266.0,,,0.2048082500696182
267.0,,,0.1117329746484756
268.0,,,0.1117329746484756
269.0,0.1678243577480316,0.1196602582931518,0.1117329746484756
270.0,,,0.1117329746484756
271.0,,,0.1117329746484756
272.0,,,0.1284283399581909
273.0,,,0.1284283399581909
274.0,,,0.1284283399581909
275.0,,,0.1284283399581909
276.0,,,0.1284283399581909
277.0,,,0.1220957562327385
278.0,,,0.1220957562327385
279.0,,,0.1220957562327385
280.0,,,0.1220957562327385
281.0,,,0.1220957562327385
282.0,,,0.1223280951380729
283.0,,,0.1223280951380729
284.0,,,0.1223280951380729
285.0,,,0.1223280951380729
286.0,,,0.1223280951380729
287.0,,,0.1177384257316589
288.0,,,0.1177384257316589
289.0,,,0.1177384257316589
290.0,,,0.1177384257316589
291.0,,,0.1177384257316589
292.0,,,0.1432494670152664
293.0,,,0.1432494670152664
294.0,,,0.1432494670152664
295.0,,,0.1432494670152664
296.0,0.1700570583343505,0.1206595078110694,0.1432494670152664
297.0,,,0.2031464725732803
298.0,,,0.2031464725732803
299.0,,,0.2031464725732803
300.0,,,0.2031464725732803
301.0,,,0.2031464725732803
302.0,,,0.0996112748980522
303.0,,,0.0996112748980522
304.0,,,0.0996112748980522
305.0,,,0.0996112748980522
306.0,,,0.0996112748980522
307.0,,,0.0831665620207786
308.0,,,0.0831665620207786
309.0,,,0.0831665620207786
310.0,,,0.0831665620207786
311.0,,,0.0831665620207786
312.0,,,0.1217688471078872
313.0,,,0.1217688471078872
314.0,,,0.1217688471078872
315.0,,,0.1217688471078872
316.0,,,0.1217688471078872
317.0,,,0.1271228492259979
318.0,,,0.1271228492259979
319.0,,,0.1271228492259979
320.0,,,0.1271228492259979
321.0,,,0.1271228492259979
322.0,,,0.1064556166529655
323.0,0.166749358177185,0.1181613802909851,0.1064556166529655
324.0,,,0.1064556166529655
325.0,,,0.1064556166529655
326.0,,,0.1064556166529655
327.0,,,0.0826017633080482
328.0,,,0.0826017633080482
329.0,,,0.0826017633080482
330.0,,,0.0826017633080482
331.0,,,0.0826017633080482
332.0,,,0.1584168970584869
333.0,,,0.1584168970584869
334.0,,,0.1584168970584869
335.0,,,0.1584168970584869
336.0,,,0.1584168970584869
337.0,,,0.0751015394926071
338.0,,,0.0751015394926071
339.0,,,0.0751015394926071
340.0,,,0.0751015394926071
341.0,,,0.0751015394926071
342.0,,,0.0646163076162338
343.0,,,0.0646163076162338
344.0,,,0.0646163076162338
345.0,,,0.0646163076162338
346.0,,,0.0646163076162338
347.0,,,0.0930370688438415
348.0,,,0.0930370688438415
349.0,,,0.0930370688438415
350.0,0.1681551337242126,0.1207844093441963,0.0930370688438415
351.0,,,0.0930370688438415
352.0,,,0.1187073811888694
353.0,,,0.1187073811888694
354.0,,,0.1187073811888694
355.0,,,0.1187073811888694
356.0,,,0.1187073811888694
357.0,,,0.0502611249685287
358.0,,,0.0502611249685287
359.0,,,0.0502611249685287
360.0,,,0.0502611249685287
361.0,,,0.0502611249685287
362.0,,,0.0993816331028938
363.0,,,0.0993816331028938
364.0,,,0.0993816331028938
365.0,,,0.0993816331028938
366.0,,,0.0993816331028938
367.0,,,0.0640459880232811
368.0,,,0.0640459880232811
369.0,,,0.0640459880232811
370.0,,,0.0640459880232811
371.0,,,0.0640459880232811
372.0,,,0.1074836924672126
373.0,,,0.1074836924672126
374.0,,,0.1074836924672126
375.0,,,0.1074836924672126
376.0,,,0.1074836924672126
377.0,0.1701810956001281,0.1214089468121528,0.0934892892837524
378.0,,,0.0934892892837524
379.0,,,0.0934892892837524
380.0,,,0.0934892892837524
381.0,,,0.0934892892837524
382.0,,,0.1107231453061103
383.0,,,0.1107231453061103
384.0,,,0.1107231453061103
385.0,,,0.1107231453061103
386.0,,,0.1107231453061103
387.0,,,0.1000264585018158
388.0,,,0.1000264585018158
389.0,,,0.1000264585018158
390.0,,,0.1000264585018158
391.0,,,0.1000264585018158
392.0,,,0.0858156085014343
393.0,,,0.0858156085014343
394.0,,,0.0858156085014343
395.0,,,0.0858156085014343
396.0,,,0.0858156085014343
397.0,,,0.0857988223433494
398.0,,,0.0857988223433494
399.0,,,0.0857988223433494
400.0,,,0.0857988223433494
401.0,,,0.0857988223433494
402.0,,,0.0674294233322143
403.0,,,0.0674294233322143
404.0,0.1711320579051971,0.1217836588621139,0.0674294233322143
405.0,,,0.0674294233322143
406.0,,,0.0674294233322143
407.0,,,0.0618898794054985
408.0,,,0.0618898794054985
409.0,,,0.0618898794054985
410.0,,,0.0618898794054985
411.0,,,0.0618898794054985
412.0,,,0.1147783696651458
413.0,,,0.1147783696651458
414.0,,,0.1147783696651458
415.0,,,0.1147783696651458
416.0,,,0.1147783696651458
417.0,,,0.0409522280097007
418.0,,,0.0409522280097007
419.0,,,0.0409522280097007
420.0,,,0.0409522280097007
421.0,,,0.0409522280097007
422.0,,,0.0665096938610076
423.0,,,0.0665096938610076
424.0,,,0.0665096938610076
425.0,,,0.0665096938610076
426.0,,,0.0665096938610076
427.0,,,0.0807046368718147
428.0,,,0.0807046368718147
429.0,,,0.0807046368718147
430.0,,,0.0807046368718147
431.0,0.1689407080411911,0.1219085678458213,0.0807046368718147
432.0,,,0.1002853214740753
433.0,,,0.1002853214740753
434.0,,,0.1002853214740753
435.0,,,0.1002853214740753
436.0,,,0.1002853214740753
437.0,,,0.0576760210096836
438.0,,,0.0576760210096836
439.0,,,0.0576760210096836
440.0,,,0.0576760210096836
441.0,,,0.0576760210096836
442.0,,,0.1282644271850586
443.0,,,0.1282644271850586
444.0,,,0.1282644271850586
445.0,,,0.1282644271850586
446.0,,,0.1282644271850586
447.0,,,0.0684596225619316
448.0,,,0.0684596225619316
449.0,,,0.0684596225619316
450.0,,,0.0684596225619316
451.0,,,0.0684596225619316
452.0,,,0.1159110963344574
453.0,,,0.1159110963344574
454.0,,,0.1159110963344574
455.0,,,0.1159110963344574
456.0,,,0.1159110963344574
457.0,,,0.1385660469532013
458.0,0.1687339842319488,0.1224081963300705,0.1385660469532013
459.0,,,0.1385660469532013
460.0,,,0.1385660469532013
461.0,,,0.1385660469532013
462.0,,,0.0638360008597374
463.0,,,0.0638360008597374
464.0,,,0.0638360008597374
465.0,,,0.0638360008597374
466.0,,,0.0638360008597374
467.0,,,0.0568403638899326
468.0,,,0.0568403638899326
469.0,,,0.0568403638899326
470.0,,,0.0568403638899326
471.0,,,0.0568403638899326
472.0,,,0.0842707082629203
473.0,,,0.0842707082629203
474.0,,,0.0842707082629203
475.0,,,0.0842707082629203
476.0,,,0.0842707082629203
477.0,,,0.0757843405008316
478.0,,,0.0757843405008316
479.0,,,0.0757843405008316
480.0,,,0.0757843405008316
481.0,,,0.0757843405008316
482.0,,,0.0405060164630413
483.0,,,0.0405060164630413
484.0,,,0.0405060164630413
485.0,0.1704291701316833,0.122907817363739,0.0405060164630413
486.0,,,0.0405060164630413
487.0,,,0.0578600838780403
488.0,,,0.0578600838780403
489.0,,,0.0578600838780403
490.0,,,0.0578600838780403
491.0,,,0.0578600838780403
492.0,,,0.1441285908222198
493.0,,,0.1441285908222198
494.0,,,0.1441285908222198
495.0,,,0.1441285908222198
496.0,,,0.1441285908222198
497.0,,,0.0389069281518459
498.0,,,0.0389069281518459
499.0,,,0.0389069281518459
500.0,,,0.0389069281518459
501.0,,,0.0389069281518459
502.0,,,0.0575148351490497
503.0,,,0.0575148351490497
504.0,,,0.0575148351490497
505.0,,,0.0575148351490497
506.0,,,0.0575148351490497
507.0,,,0.0712604075670242
508.0,,,0.0712604075670242
509.0,,,0.0712604075670242
510.0,,,0.0712604075670242
511.0,,,0.0712604075670242
512.0,0.1707185953855514,0.1249063238501548,0.0841678157448768
513.0,,,0.0841678157448768
514.0,,,0.0841678157448768
515.0,,,0.0841678157448768
516.0,,,0.0841678157448768
517.0,,,0.0925680920481681
518.0,,,0.0925680920481681
519.0,,,0.0925680920481681
520.0,,,0.0925680920481681
521.0,,,0.0925680920481681
522.0,,,0.068663440644741
523.0,,,0.068663440644741
524.0,,,0.068663440644741
525.0,,,0.068663440644741
526.0,,,0.068663440644741
527.0,,,0.0578729286789894
528.0,,,0.0578729286789894
529.0,,,0.0578729286789894
530.0,,,0.0578729286789894
531.0,,,0.0578729286789894
532.0,,,0.1514845341444015
533.0,,,0.1514845341444015
534.0,,,0.1514845341444015
535.0,,,0.1514845341444015
536.0,,,0.1514845341444015
537.0,,,0.0617794394493103
538.0,,,0.0617794394493103
539.0,0.1715455204248428,0.1239070668816566,0.0617794394493103
540.0,,,0.0617794394493103
541.0,,,0.0617794394493103
542.0,,,0.0550973378121852
543.0,,,0.0550973378121852
544.0,,,0.0550973378121852
545.0,,,0.0550973378121852
546.0,,,0.0550973378121852
547.0,,,0.0676197931170463
548.0,,,0.0676197931170463
549.0,,,0.0676197931170463
550.0,,,0.0676197931170463
551.0,,,0.0676197931170463
552.0,,,0.0603074468672275
553.0,,,0.0603074468672275
554.0,,,0.0603074468672275
555.0,,,0.0603074468672275
556.0,,,0.0603074468672275
557.0,,,0.0796118527650833
558.0,,,0.0796118527650833
559.0,,,0.0796118527650833
560.0,,,0.0796118527650833
561.0,,,0.0796118527650833
562.0,,,0.0902928560972213
563.0,,,0.0902928560972213
564.0,,,0.0902928560972213
565.0,,,0.0902928560972213
566.0,0.1732407212257385,0.1251561343669891,0.0902928560972213
567.0,,,0.0772431567311286
568.0,,,0.0772431567311286
569.0,,,0.0772431567311286
570.0,,,0.0772431567311286
571.0,,,0.0772431567311286
572.0,,,0.1202061027288436
573.0,,,0.1202061027288436
574.0,,,0.1202061027288436
575.0,,,0.1202061027288436
576.0,,,0.1202061027288436
577.0,,,0.0722290873527526
578.0,,,0.0722290873527526
579.0,,,0.0722290873527526
580.0,,,0.0722290873527526
581.0,,,0.0722290873527526
582.0,,,0.0668424367904663
583.0,,,0.0668424367904663
584.0,,,0.0668424367904663
585.0,,,0.0668424367904663
586.0,,,0.0668424367904663
587.0,,,0.0643052756786346
588.0,,,0.0643052756786346
589.0,,,0.0643052756786346
590.0,,,0.0643052756786346
591.0,,,0.0643052756786346
592.0,,,0.0599479079246521
593.0,0.1739436089992523,0.1249063238501548,0.0599479079246521
594.0,,,0.0599479079246521
595.0,,,0.0599479079246521
596.0,,,0.0599479079246521
597.0,,,0.0975542068481445
598.0,,,0.0975542068481445
599.0,,,0.0975542068481445
600.0,,,0.0975542068481445
601.0,,,0.0975542068481445
602.0,,,0.0235040932893753
603.0,,,0.0235040932893753
604.0,,,0.0235040932893753
605.0,,,0.0235040932893753
606.0,,,0.0235040932893753
607.0,,,0.0987228602170944
608.0,,,0.0987228602170944
609.0,,,0.0987228602170944
610.0,,,0.0987228602170944
611.0,,,0.0987228602170944
612.0,,,0.1055782735347747
613.0,,,0.1055782735347747
614.0,,,0.1055782735347747
615.0,,,0.1055782735347747
616.0,,,0.1055782735347747
617.0,,,0.0966318994760513
618.0,,,0.0966318994760513
619.0,,,0.0966318994760513
620.0,0.1718762964010238,0.1247814148664474,0.0966318994760513
621.0,,,0.0966318994760513
622.0,,,0.0375108234584331
623.0,,,0.0375108234584331
624.0,,,0.0375108234584331
625.0,,,0.0375108234584331
626.0,,,0.0375108234584331
627.0,,,0.0866692885756492
628.0,,,0.0866692885756492
629.0,,,0.0866692885756492
630.0,,,0.0866692885756492
631.0,,,0.0866692885756492
632.0,,,0.0950605049729347
633.0,,,0.0950605049729347
634.0,,,0.0950605049729347
635.0,,,0.0950605049729347
636.0,,,0.0950605049729347
637.0,,,0.0378279127180576
638.0,,,0.0378279127180576
639.0,,,0.0378279127180576
640.0,,,0.0378279127180576
641.0,,,0.0378279127180576
642.0,,,0.0953124985098838
643.0,,,0.0953124985098838
644.0,,,0.0953124985098838
645.0,,,0.0953124985098838
646.0,,,0.0953124985098838
647.0,0.1748532205820083,0.1271546334028244,0.077567458152771
648.0,,,0.077567458152771
649.0,,,0.077567458152771
650.0,,,0.077567458152771
651.0,,,0.077567458152771
652.0,,,0.0483549945056438
653.0,,,0.0483549945056438
654.0,,,0.0483549945056438
655.0,,,0.0483549945056438
656.0,,,0.0483549945056438
657.0,,,0.0624829307198524
658.0,,,0.0624829307198524
659.0,,,0.0624829307198524
660.0,,,0.0624829307198524
661.0,,,0.0624829307198524
662.0,,,0.099477045238018
663.0,,,0.099477045238018
664.0,,,0.099477045238018
665.0,,,0.099477045238018
666.0,,,0.099477045238018
667.0,,,0.0496217831969261
668.0,,,0.0496217831969261
669.0,,,0.0496217831969261
670.0,,,0.0496217831969261
671.0,,,0.0496217831969261
672.0,,,0.0301785711199045
673.0,,,0.0301785711199045
674.0,0.1747705340385437,0.1250312328338623,0.0301785711199045
675.0,,,0.0301785711199045
676.0,,,0.0301785711199045
677.0,,,0.0476211570203304
678.0,,,0.0476211570203304
679.0,,,0.0476211570203304
680.0,,,0.0476211570203304
681.0,,,0.0476211570203304
682.0,,,0.0893292352557182
683.0,,,0.0893292352557182
684.0,,,0.0893292352557182
685.0,,,0.0893292352557182
686.0,,,0.0893292352557182
687.0,,,0.0641266778111457
688.0,,,0.0641266778111457
689.0,,,0.0641266778111457
690.0,,,0.0641266778111457
691.0,,,0.0641266778111457
692.0,,,0.1078977882862091
693.0,,,0.1078977882862091
694.0,,,0.1078977882862091
695.0,,,0.1078977882862091
696.0,,,0.1078977882862091
697.0,,,0.0564747601747512
698.0,,,0.0564747601747512
699.0,,,0.0564747601747512
700.0,,,0.0564747601747512
701.0,0.176217645406723,0.128903329372406,0.0564747601747512
702.0,,,0.1012303829193115
703.0,,,0.1012303829193115
704.0,,,0.1012303829193115
705.0,,,0.1012303829193115
706.0,,,0.1012303829193115
707.0,,,0.0765318572521209
708.0,,,0.0765318572521209
709.0,,,0.0765318572521209
710.0,,,0.0765318572521209
711.0,,,0.0765318572521209
712.0,,,0.1053285673260688
713.0,,,0.1053285673260688
714.0,,,0.1053285673260688
715.0,,,0.1053285673260688
716.0,,,0.1053285673260688
717.0,,,0.0694978460669517
718.0,,,0.0694978460669517
719.0,,,0.0694978460669517
720.0,,,0.0694978460669517
721.0,,,0.0694978460669517
722.0,,,0.0534792728722095
723.0,,,0.0534792728722095
724.0,,,0.0534792728722095
725.0,,,0.0534792728722095
726.0,,,0.0534792728722095
728.0,0.1774166822433471,0.1272795349359512,
